PHARM 471,2019-07-16 02:51:08.720949+00,3
PHARM 472,2019-07-16 02:51:08.720949+00,3
PHARM 490,2019-07-16 02:51:08.720949+00,3
PHARM 491,2019-07-16 02:51:08.720949+00,3
PHARM 495,2019-07-16 02:51:08.720949+00,3
PHARM 602,2019-07-16 02:51:08.720949+00,3
PHARM 603,2019-07-16 02:51:08.720949+00,3
PHARM 604,2019-07-16 02:51:08.720949+00,3
PHARM 605,2019-07-16 02:51:08.720949+00,3
PHARM 606,2019-07-16 02:51:08.720949+00,3
PHARM 607,2019-07-16 02:51:08.720949+00,3
PHARM 608A,2019-07-16 02:51:08.720949+00,3
PHARM 609,2019-07-16 02:51:08.720949+00,3
PHARM 610,2019-07-16 02:51:08.720949+00,3
PHARM 611,2019-07-16 02:51:08.720949+00,3
PHYS 735,2019-07-16 02:51:08.720949+00,3
PHYS 191,2019-07-16 02:51:08.720949+00,3
PHYS 711,2019-07-16 02:51:08.720949+00,3
PHYS 1,2019-07-16 02:51:08.720949+00,3
PHYS 10,2019-07-16 02:51:08.720949+00,3
PHYS 111,2019-07-16 02:51:08.720949+00,3
PHYS 111L,2019-07-16 02:51:08.720949+00,3
PHYS 112,2019-07-16 02:51:08.720949+00,3
PHYS 112L,2019-07-16 02:51:08.720949+00,3
PHYS 115,2019-07-16 02:51:08.720949+00,3
PHYS 121,2019-07-16 02:51:08.720949+00,3
PHYS 121L,2019-07-16 02:51:08.720949+00,3
PHYS 122,2019-07-16 02:51:08.720949+00,3
PHYS 139,2019-07-16 02:51:08.720949+00,3
PHYS 122L,2019-07-16 02:51:08.720949+00,3
PHYS 124,2019-07-16 02:51:08.720949+00,3
PHYS 125,2019-07-16 02:51:08.720949+00,3
PHYS 131L,2019-07-16 02:51:08.720949+00,3
PHYS 132L,2019-07-16 02:51:08.720949+00,3
PHYS 175,2019-07-16 02:51:08.720949+00,3
PHYS 175L,2019-07-16 02:51:08.720949+00,3
PHYS 222,2019-07-16 02:51:08.720949+00,3
PHYS 223,2019-07-16 02:51:08.720949+00,3
PHYS 224,2019-07-16 02:51:08.720949+00,3
PHYS 224L,2019-07-16 02:51:08.720949+00,3
PHYS 225,2019-07-16 02:51:08.720949+00,3
PHYS 226,2019-07-16 02:51:08.720949+00,3
PHYS 232L,2019-07-16 02:51:08.720949+00,3
PHYS 233,2019-07-16 02:51:08.720949+00,3
PHYS 234,2019-07-16 02:51:08.720949+00,3
PHYS 236,2019-07-16 02:51:08.720949+00,3
PHYS 239,2019-07-16 02:51:08.720949+00,3
PHYS 241,2019-07-16 02:51:08.720949+00,3
PHYS 242,2019-07-16 02:51:08.720949+00,3
PHYS 242L,2019-07-16 02:51:08.720949+00,3
PHYS 246,2019-07-16 02:51:08.720949+00,3
PHYS 256,2019-07-16 02:51:08.720949+00,3
PHYS 256L,2019-07-16 02:51:08.720949+00,3
PHYS 260L,2019-07-16 02:51:08.720949+00,3
PHYS 263,2019-07-16 02:51:08.720949+00,3
PHYS 270,2019-07-16 02:51:08.720949+00,3
PHYS 270L,2019-07-16 02:51:08.720949+00,3
PHYS 275,2019-07-16 02:51:08.720949+00,3
PHYS 280,2019-07-16 02:51:08.720949+00,3
PHYS 334,2019-07-16 02:51:08.720949+00,3
PHYS 335,2019-07-16 02:51:08.720949+00,3
PHYS 339,2019-07-16 02:51:08.720949+00,3
PHYS 342,2019-07-16 02:51:08.720949+00,3
PHYS 358,2019-07-16 02:51:08.720949+00,3
PHYS 359,2019-07-16 02:51:08.720949+00,3
PHYS 360A,2019-07-16 02:51:08.720949+00,3
PHYS 360B,2019-07-16 02:51:08.720949+00,3
PHYS 363,2019-07-16 02:51:08.720949+00,3
PHYS 364,2019-07-16 02:51:08.720949+00,3
PHYS 365,2019-07-16 02:51:08.720949+00,3
PHYS 381,2019-07-16 02:51:08.720949+00,3
PHYS 370L,2019-07-16 02:51:08.720949+00,3
PHYS 375,2019-07-16 02:51:08.720949+00,3
PHYS 380,2019-07-16 02:51:08.720949+00,3
PHYS 383,2019-07-16 02:51:08.720949+00,3
PHYS 391,2019-07-16 02:51:08.720949+00,3
PHYS 391L,2019-07-16 02:51:08.720949+00,3
PHYS 392,2019-07-16 02:51:08.720949+00,3
PHYS 392L,2019-07-16 02:51:08.720949+00,3
PHYS 393,2019-07-16 02:51:08.720949+00,3
PHYS 394,2019-07-16 02:51:08.720949+00,3
PHYS 395,2019-07-16 02:51:08.720949+00,3
PHYS 396,2019-07-16 02:51:08.720949+00,3
PHYS 434,2019-07-16 02:51:08.720949+00,3
PHYS 435,2019-07-16 02:51:08.720949+00,3
PHYS 437A,2019-07-16 02:51:08.720949+00,3
PHYS 441A,2019-07-16 02:51:08.720949+00,3
PHYS 437B,2019-07-16 02:51:08.720949+00,3
PHYS 442,2019-07-16 02:51:08.720949+00,3
PHYS 444,2019-07-16 02:51:08.720949+00,3
PHYS 454,2019-07-16 02:51:08.720949+00,3
PHYS 460A,2019-07-16 02:51:08.720949+00,3
PHYS 460B,2019-07-16 02:51:08.720949+00,3
PHYS 461,2019-07-16 02:51:08.720949+00,3
PHYS 467,2019-07-16 02:51:08.720949+00,3
PHYS 468,2019-07-16 02:51:08.720949+00,3
PHYS 475,2019-07-16 02:51:08.720949+00,3
PHYS 480,2019-07-16 02:51:08.720949+00,3
PHYS 476,2019-07-16 02:51:08.720949+00,3
PHYS 490,2019-07-16 02:51:08.720949+00,3
PHYS 601,2019-07-16 02:51:08.720949+00,3
PHYS 602,2019-07-16 02:51:08.720949+00,3
PHYS 603,2019-07-16 02:51:08.720949+00,3
PHYS 604,2019-07-16 02:51:08.720949+00,3
PHYS 605,2019-07-16 02:51:08.720949+00,3
PHYS 606,2019-07-16 02:51:08.720949+00,3
PHYS 607,2019-07-16 02:51:08.720949+00,3
PHYS 608,2019-07-16 02:51:08.720949+00,3
PHYS 609,2019-07-16 02:51:08.720949+00,3
PHYS 610,2019-07-16 02:51:08.720949+00,3
PHYS 611,2019-07-16 02:51:08.720949+00,3
PHYS 621,2019-07-16 02:51:08.720949+00,3
PHYS 622,2019-07-16 02:51:08.720949+00,3
PHYS 623,2019-07-16 02:51:08.720949+00,3
PHYS 624,2019-07-16 02:51:08.720949+00,3
PHYS 625,2019-07-16 02:51:08.720949+00,3
PHYS 635,2019-07-16 02:51:08.720949+00,3
PHYS 636,2019-07-16 02:51:08.720949+00,3
PHYS 637,2019-07-16 02:51:08.720949+00,3
PHYS 638,2019-07-16 02:51:08.720949+00,3
PHYS 639,2019-07-16 02:51:08.720949+00,3
PHYS 641,2019-07-16 02:51:08.720949+00,3
PHYS 642,2019-07-16 02:51:08.720949+00,3
PHYS 643,2019-07-16 02:51:08.720949+00,3
PHYS 644,2019-07-16 02:51:08.720949+00,3
PHYS 645,2019-07-16 02:51:08.720949+00,3
PHYS 646,2019-07-16 02:51:08.720949+00,3
PHYS 647,2019-07-16 02:51:08.720949+00,3
PHYS 648,2019-07-16 02:51:08.720949+00,3
PHYS 649,2019-07-16 02:51:08.720949+00,3
PHYS 701,2019-07-16 02:51:08.720949+00,3
PHYS 702,2019-07-16 02:51:08.720949+00,3
PHYS 703,2019-07-16 02:51:08.720949+00,3
PHYS 704,2019-07-16 02:51:08.720949+00,3
PHYS 705,2019-07-16 02:51:08.720949+00,3
PHYS 706,2019-07-16 02:51:08.720949+00,3
PHYS 708,2019-07-16 02:51:08.720949+00,3
PHYS 709,2019-07-16 02:51:08.720949+00,3
PHYS 710,2019-07-16 02:51:08.720949+00,3
PHYS 712,2019-07-16 02:51:08.720949+00,3
PHYS 713,2019-07-16 02:51:08.720949+00,3
PHYS 714,2019-07-16 02:51:08.720949+00,3
PHYS 715,2019-07-16 02:51:08.720949+00,3
PHYS 716,2019-07-16 02:51:08.720949+00,3
PHYS 717,2019-07-16 02:51:08.720949+00,3
PHYS 718,2019-07-16 02:51:08.720949+00,3
PHYS 730,2019-07-16 02:51:08.720949+00,3
PHYS 731,2019-07-16 02:51:08.720949+00,3
PHYS 732,2019-07-16 02:51:08.720949+00,3
PHYS 733,2019-07-16 02:51:08.720949+00,3
PHYS 737,2019-07-16 02:51:08.720949+00,3
PHYS 738,2019-07-16 02:51:08.720949+00,3
PHYS 745,2019-07-16 02:51:08.720949+00,3
PHYS 748,2019-07-16 02:51:08.720949+00,3
PHYS 747,2019-07-16 02:51:08.720949+00,3
PHYS 749,2019-07-16 02:51:08.720949+00,3
PHYS 751,2019-07-16 02:51:08.720949+00,3
PHYS 752,2019-07-16 02:51:08.720949+00,3
PHYS 754,2019-07-16 02:51:08.720949+00,3
PHYS 757,2019-07-16 02:51:08.720949+00,3
PHYS 767,2019-07-16 02:51:08.720949+00,3
PHYS 768,2019-07-16 02:51:08.720949+00,3
PHYS 769,2019-07-16 02:51:08.720949+00,3
PHYS 771,2019-07-16 02:51:08.720949+00,3
PHYS 772,2019-07-16 02:51:08.720949+00,3
PHYS 773,2019-07-16 02:51:08.720949+00,3
PHYS 775,2019-07-16 02:51:08.720949+00,3
PHYS 776,2019-07-16 02:51:08.720949+00,3
PHYS 777,2019-07-16 02:51:08.720949+00,3
PHYS 780,2019-07-16 02:51:08.720949+00,3
PHYS 781,2019-07-16 02:51:08.720949+00,3
PHYS 784,2019-07-16 02:51:08.720949+00,3
PHYS 785,2019-07-16 02:51:08.720949+00,3
PHYS 786,2019-07-16 02:51:08.720949+00,3
PHYS 787,2019-07-16 02:51:08.720949+00,3
PHYS 788,2019-07-16 02:51:08.720949+00,3
PHYS 789,2019-07-16 02:51:08.720949+00,3
PHYS 790,2019-07-16 02:51:08.720949+00,3
PHYS 890,2019-07-16 02:51:08.720949+00,3
PHYS 791,2019-07-16 02:51:08.720949+00,3
SCI 263,2019-07-16 02:51:08.720949+00,3
SCBUS 122,2019-07-16 02:51:08.720949+00,3
SCBUS 123,2019-07-16 02:51:08.720949+00,3
SCBUS 223,2019-07-16 02:51:08.720949+00,3
SCBUS 225,2019-07-16 02:51:08.720949+00,3
SCBUS 323,2019-07-16 02:51:08.720949+00,3
SCBUS 423,2019-07-16 02:51:08.720949+00,3
SCBUS 424,2019-07-16 02:51:08.720949+00,3
SCBUS 425,2019-07-16 02:51:08.720949+00,3
SCI 200,2019-07-16 02:51:08.720949+00,3
SCI 201,2019-07-16 02:51:08.720949+00,3
SCI 205,2019-07-16 02:51:08.720949+00,3
SCI 206,2019-07-16 02:51:08.720949+00,3
SCI 227,2019-07-16 02:51:08.720949+00,3
SCI 237,2019-07-16 02:51:08.720949+00,3
SCI 238,2019-07-16 02:51:08.720949+00,3
SCI 250,2019-07-16 02:51:08.720949+00,3
SCI 255,2019-07-16 02:51:08.720949+00,3
SCI 267,2019-07-16 02:51:08.720949+00,3
SCI 395,2019-07-16 02:51:08.720949+00,3
SCI 396,2019-07-16 02:51:08.720949+00,3
SCI 397,2019-07-16 02:51:08.720949+00,3
SCI 455,2019-07-16 02:51:08.720949+00,3
SCI 462,2019-07-16 02:51:08.720949+00,3
BIOL 139,2019-07-16 02:51:08.720949+00,3
BIOL 140,2019-07-16 02:51:08.720949+00,3
BIOL 140L,2019-07-16 02:51:08.720949+00,3
BIOL 208,2019-07-16 02:51:08.720949+00,3
BIOL 250,2019-07-16 02:51:08.720949+00,3
BIOL 265,2019-07-16 02:51:08.720949+00,3
BIOL 358,2019-07-16 02:51:08.720949+00,3
BIOL 374L,2019-07-16 02:51:08.720949+00,3
BIOL 491B,2019-07-16 02:51:08.720949+00,3
CHEM 305,2019-07-16 02:51:08.720949+00,3
CHEM 305L,2019-07-16 02:51:08.720949+00,3
CHEM 340L,2019-07-16 02:51:08.720949+00,3
CHEM 406,2019-07-16 02:51:08.720949+00,3
EARTH 205,2019-07-16 02:51:08.720949+00,3
EARTH 305,2019-07-16 02:51:08.720949+00,3
EARTH 305L,2019-07-16 02:51:08.720949+00,3
EARTH 361,2019-07-16 02:51:08.720949+00,3
PHARM 140,2019-07-16 02:51:08.720949+00,3
PHARM 291,2019-07-16 02:51:08.720949+00,3
PHARM 390,2019-07-16 02:51:08.720949+00,3
PHARM 415,2019-07-16 02:51:08.720949+00,3
PHYS 258,2019-07-16 02:51:08.720949+00,3
PHYS 260A,2019-07-16 02:51:08.720949+00,3
PHYS 260B,2019-07-16 02:51:08.720949+00,3
PHYS 260C,2019-07-16 02:51:08.720949+00,3
PHYS 276,2019-07-16 02:51:08.720949+00,3
PHYS 352,2019-07-16 02:51:08.720949+00,3
PHYS 352L,2019-07-16 02:51:08.720949+00,3
PHYS 353,2019-07-16 02:51:08.720949+00,3
PHYS 353L,2019-07-16 02:51:08.720949+00,3
PHYS 356,2019-07-16 02:51:08.720949+00,3
PHYS 356L,2019-07-16 02:51:08.720949+00,3
PHYS 432,2019-07-16 02:51:08.720949+00,3
PHYS 441B,2019-07-16 02:51:08.720949+00,3
PHYS 445,2019-07-16 02:51:08.720949+00,3
PHYS 482,2019-07-16 02:51:08.720949+00,3
PHYS 741,2019-07-16 02:51:08.720949+00,3
PHYS 742,2019-07-16 02:51:08.720949+00,3
PHYS 753,2019-07-16 02:51:08.720949+00,3
PHYS 755,2019-07-16 02:51:08.720949+00,3
BIOL 101,2019-07-16 02:51:08.720949+00,3
BIOL 414,2019-07-16 02:51:08.720949+00,3
EARTH 439,2019-07-16 02:51:08.720949+00,3
EARTH 695,2019-07-16 02:51:08.720949+00,3
PHARM 155,2019-07-16 02:51:08.720949+00,3
PHARM 379,2019-07-16 02:51:08.720949+00,3
PHARM 425,2019-07-16 02:51:08.720949+00,3
PHARM 430,2019-07-16 02:51:08.720949+00,3
PHARM 440,2019-07-16 02:51:08.720949+00,3
PHARM 450,2019-07-16 02:51:08.720949+00,3
PHARM 473,2019-07-16 02:51:08.720949+00,3
PHARM 474,2019-07-16 02:51:08.720949+00,3
PHARM 475,2019-07-16 02:51:08.720949+00,3
PHARM 476,2019-07-16 02:51:08.720949+00,3
PHARM 496,2019-07-16 02:51:08.720949+00,3
PHARM 497,2019-07-16 02:51:08.720949+00,3
PHARM 498,2019-07-16 02:51:08.720949+00,3
PHARM 499,2019-07-16 02:51:08.720949+00,3
PHARM 612,2019-07-16 02:51:08.720949+00,3
PHARM 613,2019-07-16 02:51:08.720949+00,3
PHYS 650,2019-07-16 02:51:08.720949+00,3
BIOL 266,2019-07-16 02:51:08.720949+00,3
BIOL 341,2019-07-16 02:51:08.720949+00,3
BIOL 469,2019-07-16 02:51:08.720949+00,3
CHEM 101,2019-07-16 02:51:08.720949+00,3
CHEM 201,2019-07-16 02:51:08.720949+00,3
CHEM 239,2019-07-16 02:51:08.720949+00,3
CHEM 301,2019-07-16 02:51:08.720949+00,3
CHEM 302,2019-07-16 02:51:08.720949+00,3
CHEM 339,2019-07-16 02:51:08.720949+00,3
CHEM 363,2019-07-16 02:51:08.720949+00,3
CHEM 479,2019-07-16 02:51:08.720949+00,3
CHEM 491B,2019-07-16 02:51:08.720949+00,3
EARTH 321,2019-07-16 02:51:08.720949+00,3
MNS 410,2019-07-16 02:51:08.720949+00,3
MNS 431,2019-07-16 02:51:08.720949+00,3
OPTOM 682,2019-07-16 02:51:08.720949+00,3
OPTOM 683,2019-07-16 02:51:08.720949+00,3
PHARM 614,2019-07-16 02:51:08.720949+00,3
PHARM 615,2019-07-16 02:51:08.720949+00,3
PHARM 616,2019-07-16 02:51:08.720949+00,3
PHARM 617,2019-07-16 02:51:08.720949+00,3
PHYS 474,2019-07-16 02:51:08.720949+00,3
PHYS 483,2019-07-16 02:51:08.720949+00,3
PHYS 491,2019-07-16 02:51:08.720949+00,3
SCI 207,2019-07-16 02:51:08.720949+00,3
PHARM 351,2019-07-16 02:51:08.720949+00,3
MNS 10,2019-07-16 02:51:08.720949+00,3
PHARM 324,2019-07-16 02:51:08.720949+00,3
PHARM 330,2019-07-16 02:51:08.720949+00,3
PHARM 323,2019-07-16 02:51:08.720949+00,3
PHARM 352,2019-07-16 02:51:08.720949+00,3
PHARM 353,2019-07-16 02:51:08.720949+00,3
CHEM 383,2019-07-16 02:51:08.720949+00,3
EARTH 627,2019-07-16 02:51:08.720949+00,3
SCI 10,2019-07-16 02:51:08.720949+00,3
SCI 240,2019-07-16 02:51:08.720949+00,3
CHEM 200,2019-07-16 02:51:08.720949+00,3
CHEM 400,2019-07-16 02:51:08.720949+00,3
CHEM 233L,2019-07-16 02:51:08.720949+00,3
EARTH 322,2019-07-16 02:51:08.720949+00,3
CHEM 212W,2019-07-16 02:51:08.720949+00,3
